Title,Author,Genre,Price,Quantity
Book_5630,Author_201,Business,808,3
Book_5631,Author_216,History,234,23
Book_5632,Author_418,Science,435,55
Book_5633,Author_42,Fiction,729,29
Book_5634,Author_71,Business,919,50
Book_5635,Author_149,Business,180,27
Book_5636,Author_143,History,673,97
Book_5637,Author_352,History,460,29
Book_5638,Author_166,Fantasy,599,4
Book_5639,Author_141,Fantasy,566,66
Book_5640,Author_158,Self-Help,148,44
Book_5641,Author_107,Business,375,8
Book_5642,Author_5,Self-Help,225,3
Book_5643,Author_404,Fiction,139,3
Book_5644,Author_171,Business,379,2
Book_5645,Author_464,Fantasy,201,70
Book_5646,Author_363,Business,297,49
Book_5647,Author_162,Business,440,35
Book_5648,Author_9,Fantasy,624,59
Book_5649,Author_343,Fantasy,163,37
Book_5650,Author_155,History,240,1
Book_5651,Author_356,Self-Help,506,2
Book_5652,Author_461,History,214,7
Book_5653,Author_166,Self-Help,110,90
Book_5654,Author_181,Self-Help,456,7
Book_5655,Author_429,Fiction,217,76
Book_5656,Author_204,Fiction,182,52
Book_5657,Author_387,Fantasy,660,12
Book_5658,Author_366,Science,844,25
Book_5659,Author_364,Business,155,91
Book_5660,Author_253,History,980,92
Book_5661,Author_459,Science,476,33
Book_5662,Author_152,Fantasy,870,29
Book_5663,Author_192,Self-Help,666,6
Book_5664,Author_137,Self-Help,118,77
Book_5665,Author_81,Science,169,52
Book_5666,Author_338,Fiction,683,49
Book_5667,Author_5,Business,143,60
Book_5668,Author_30,History,938,41
Book_5669,Author_410,Business,395,88
Book_5670,Author_432,Fantasy,138,10
Book_5671,Author_35,Self-Help,419,93
Book_5672,Author_194,Fantasy,651,17
Book_5673,Author_141,Fiction,643,53
Book_5674,Author_124,History,965,49
Book_5675,Author_109,Fantasy,552,21
Book_5676,Author_63,Business,268,4
Book_5677,Author_439,Business,322,75
Book_5678,Author_382,History,121,80
Book_5679,Author_476,Fiction,589,38
Book_5680,Author_257,Business,546,61
Book_5681,Author_197,Fiction,469,14
Book_5682,Author_224,Fiction,535,90
Book_5683,Author_418,Business,127,59
Book_5684,Author_200,Business,840,99
Book_5685,Author_204,Fantasy,422,36
Book_5686,Author_416,History,211,43
Book_5687,Author_119,History,517,29
Book_5688,Author_464,Fiction,338,28
Book_5689,Author_130,Fantasy,357,36
Book_5690,Author_1,Business,203,80
Book_5691,Author_108,Business,159,11
Book_5692,Author_305,History,787,12
Book_5693,Author_334,Science,760,100
Book_5694,Author_126,History,905,27
Book_5695,Author_457,Self-Help,846,98
Book_5696,Author_239,History,267,67
Book_5697,Author_57,Business,766,21
Book_5698,Author_434,Business,921,30
Book_5699,Author_361,Self-Help,464,76
Book_5700,Author_1,History,833,28
Book_5701,Author_478,Fantasy,996,77
Book_5702,Author_83,Science,562,12
Book_5703,Author_389,Business,204,2
Book_5704,Author_58,History,291,20
Book_5705,Author_417,Business,384,28
Book_5706,Author_266,History,696,75
Book_5707,Author_472,Self-Help,837,88
Book_5708,Author_181,Business,722,86
Book_5709,Author_310,Fiction,717,31
Book_5710,Author_38,Self-Help,539,91
Book_5711,Author_66,Science,324,71
Book_5712,Author_72,Self-Help,305,88
Book_5713,Author_294,History,521,74
Book_5714,Author_329,Science,624,74
Book_5715,Author_456,Fiction,239,59
Book_5716,Author_204,Fiction,631,73
Book_5717,Author_16,Fantasy,396,49
Book_5718,Author_461,Fantasy,323,58
Book_5719,Author_451,Business,805,66
Book_5720,Author_459,Fantasy,500,65
Book_5721,Author_249,History,186,92
Book_5722,Author_491,Business,232,57
Book_5723,Author_207,Science,419,56
Book_5724,Author_379,Self-Help,229,87
Book_5725,Author_476,Fiction,553,47
Book_5726,Author_44,Science,323,25
Book_5727,Author_166,History,558,98
Book_5728,Author_257,Fiction,474,25
Book_5729,Author_325,Business,367,46
Book_5730,Author_69,Fantasy,170,95
Book_5731,Author_230,Science,426,52
Book_5732,Author_176,Business,648,55
Book_5733,Author_54,Fantasy,736,26
Book_5734,Author_87,Science,389,53
Book_5735,Author_211,Science,351,41
Book_5736,Author_188,Fantasy,649,74
Book_5737,Author_300,Science,271,94
Book_5738,Author_107,Self-Help,288,54
Book_5739,Author_239,Self-Help,571,36
Book_5740,Author_187,Business,379,44
Book_5741,Author_128,Self-Help,281,49
Book_5742,Author_312,History,583,55
Book_5743,Author_474,Self-Help,647,15
Book_5744,Author_212,Fantasy,248,19
Book_5745,Author_69,History,398,99
Book_5746,Author_428,Science,599,52
Book_5747,Author_24,Fiction,451,57
Book_5748,Author_376,History,722,53
Book_5749,Author_66,Science,986,75
Book_5750,Author_366,Science,443,37
Book_5751,Author_25,Business,476,64
Book_5752,Author_120,Fantasy,576,8
Book_5753,Author_275,Fiction,600,35
Book_5754,Author_267,Fantasy,787,55
Book_5755,Author_3,Self-Help,178,76
Book_5756,Author_177,History,677,99
Book_5757,Author_261,Fiction,904,82
Book_5758,Author_473,History,399,32
Book_5759,Author_241,Fiction,500,31
Book_5760,Author_123,Self-Help,531,43
Book_5761,Author_45,Fiction,508,40
Book_5762,Author_114,Business,585,75
Book_5763,Author_461,Fantasy,479,83
Book_5764,Author_1,Self-Help,222,100
Book_5765,Author_174,Self-Help,994,89
Book_5766,Author_467,Business,468,35
Book_5767,Author_100,Fiction,753,61
Book_5768,Author_151,Fiction,560,32
Book_5769,Author_116,Business,571,73
Book_5770,Author_498,Science,261,28
Book_5771,Author_272,History,175,1
Book_5772,Author_144,Business,348,29
Book_5773,Author_236,Fantasy,640,23
Book_5774,Author_122,Self-Help,946,83
Book_5775,Author_57,Business,418,60
Book_5776,Author_494,Self-Help,195,43
Book_5777,Author_450,Fantasy,666,94
Book_5778,Author_250,Science,931,10
Book_5779,Author_432,Self-Help,966,72
Book_5780,Author_423,Science,708,27
Book_5781,Author_400,Science,111,28
Book_5782,Author_303,Fiction,645,67
Book_5783,Author_456,Self-Help,925,69
Book_5784,Author_23,Science,937,44
Book_5785,Author_305,Business,937,69
Book_5786,Author_72,Fantasy,546,28
Book_5787,Author_447,Fiction,310,24
Book_5788,Author_399,Business,760,37
Book_5789,Author_258,Self-Help,832,24
Book_5790,Author_392,Self-Help,252,75
Book_5791,Author_248,Fiction,650,23
Book_5792,Author_486,Science,736,9
Book_5793,Author_475,Science,534,32
Book_5794,Author_451,Self-Help,256,72
Book_5795,Author_415,Fiction,185,67
Book_5796,Author_415,Fantasy,357,61
Book_5797,Author_85,Business,624,33
Book_5798,Author_173,Science,276,37
Book_5799,Author_382,Self-Help,727,100
Book_5800,Author_326,Fiction,399,7
Book_5801,Author_67,Science,808,31
Book_5802,Author_297,Science,653,72
Book_5803,Author_46,Fantasy,516,13
Book_5804,Author_13,Fiction,567,25
Book_5805,Author_143,Business,866,87
Book_5806,Author_28,Science,956,16
Book_5807,Author_392,Fantasy,426,86
Book_5808,Author_117,Fiction,342,8
Book_5809,Author_226,History,554,72
Book_5810,Author_288,Self-Help,480,21
Book_5811,Author_96,Fantasy,738,15
Book_5812,Author_257,Self-Help,577,13
Book_5813,Author_455,Fantasy,583,93
Book_5814,Author_195,Fiction,451,3
Book_5815,Author_116,Science,975,81
Book_5816,Author_493,Self-Help,224,49
Book_5817,Author_270,Fiction,659,3
Book_5818,Author_349,History,802,48
Book_5819,Author_19,Fantasy,302,11
Book_5820,Author_292,Science,775,20
Book_5821,Author_455,Science,878,38
Book_5822,Author_124,Science,577,11
Book_5823,Author_44,Self-Help,959,32
Book_5824,Author_60,Science,338,85
Book_5825,Author_320,History,877,11
Book_5826,Author_260,Fantasy,250,91
Book_5827,Author_279,Fiction,490,13
Book_5828,Author_96,Fiction,200,61
Book_5829,Author_131,History,735,1
Book_5830,Author_381,History,929,42
Book_5831,Author_93,Fiction,844,40
Book_5832,Author_281,Self-Help,345,74
Book_5833,Author_363,Business,738,10
Book_5834,Author_285,Fiction,903,73
Book_5835,Author_402,Fiction,566,67
Book_5836,Author_487,Fiction,995,84
Book_5837,Author_292,Business,123,4
Book_5838,Author_233,History,527,26
Book_5839,Author_263,Self-Help,191,36
Book_5840,Author_215,Fiction,990,94
Book_5841,Author_10,Fantasy,854,15
Book_5842,Author_157,Self-Help,397,34
Book_5843,Author_47,Science,767,99
Book_5844,Author_266,Fantasy,817,24
Book_5845,Author_99,Fantasy,657,77
Book_5846,Author_359,History,270,31
Book_5847,Author_309,Business,182,82
Book_5848,Author_266,Business,210,8
Book_5849,Author_481,Self-Help,401,46
Book_5850,Author_375,History,281,68
Book_5851,Author_87,Fiction,251,17
Book_5852,Author_159,Fantasy,364,6
Book_5853,Author_111,Business,604,27
Book_5854,Author_12,Fantasy,740,80
Book_5855,Author_258,Business,554,69
Book_5856,Author_322,Business,452,42
Book_5857,Author_349,Fiction,818,18
Book_5858,Author_216,Science,147,80
Book_5859,Author_408,Self-Help,791,60
Book_5860,Author_373,Fiction,534,13
Book_5861,Author_228,Self-Help,909,31
Book_5862,Author_348,History,230,64
Book_5863,Author_148,Science,712,40
Book_5864,Author_154,Self-Help,265,82
Book_5865,Author_7,Fantasy,627,83
Book_5866,Author_470,Business,419,75
Book_5867,Author_14,History,338,80
Book_5868,Author_290,Fantasy,746,67
Book_5869,Author_388,Science,377,30
Book_5870,Author_66,Self-Help,776,71
Book_5871,Author_152,Fantasy,736,72
Book_5872,Author_245,Fiction,282,51
Book_5873,Author_187,Fiction,118,34
Book_5874,Author_454,Fantasy,292,77
Book_5875,Author_100,Science,463,8
Book_5876,Author_310,Fiction,700,85
Book_5877,Author_218,Fantasy,902,94
Book_5878,Author_481,Business,954,96
Book_5879,Author_342,History,636,97
Book_5880,Author_389,History,139,27
Book_5881,Author_28,Business,346,43
Book_5882,Author_427,History,833,46
Book_5883,Author_44,History,706,19
Book_5884,Author_347,Business,875,72
Book_5885,Author_498,Fiction,298,87
Book_5886,Author_399,History,602,37
Book_5887,Author_238,Business,948,44
Book_5888,Author_42,Business,201,37
Book_5889,Author_58,Fiction,543,99
Book_5890,Author_298,Self-Help,470,50
Book_5891,Author_166,Fantasy,709,30
Book_5892,Author_450,Fantasy,714,57
Book_5893,Author_100,Self-Help,111,86
Book_5894,Author_204,Fiction,344,77
Book_5895,Author_235,Business,563,69
Book_5896,Author_342,Fantasy,268,76
Book_5897,Author_453,Fantasy,121,76
Book_5898,Author_77,Fantasy,890,90
Book_5899,Author_309,Self-Help,499,75
Book_5900,Author_471,Fantasy,621,69
Book_5901,Author_268,Business,726,58
Book_5902,Author_454,History,889,88
Book_5903,Author_373,Science,249,36
Book_5904,Author_452,Self-Help,486,86
Book_5905,Author_96,History,301,9
Book_5906,Author_120,Business,829,67
Book_5907,Author_122,Fantasy,237,52
Book_5908,Author_159,History,231,64
Book_5909,Author_342,Business,297,40
Book_5910,Author_27,Self-Help,784,76
Book_5911,Author_184,Fantasy,106,56
Book_5912,Author_136,Fiction,541,36
Book_5913,Author_213,Self-Help,951,8
Book_5914,Author_424,History,202,15
Book_5915,Author_141,Self-Help,362,9
Book_5916,Author_452,Self-Help,464,32
Book_5917,Author_85,Fiction,259,74
Book_5918,Author_485,Self-Help,647,58
Book_5919,Author_263,Self-Help,699,16
Book_5920,Author_193,Fantasy,911,78
Book_5921,Author_462,Self-Help,357,3
Book_5922,Author_224,Science,798,96
Book_5923,Author_420,History,450,42
Book_5924,Author_355,Self-Help,103,59
Book_5925,Author_276,History,883,27
Book_5926,Author_171,Business,324,74
Book_5927,Author_137,Self-Help,914,31
Book_5928,Author_187,Fiction,414,84
Book_5929,Author_474,Fantasy,243,92
Book_5930,Author_262,Business,497,14
Book_5931,Author_59,Fantasy,663,40
Book_5932,Author_153,Fiction,424,44
Book_5933,Author_383,Fantasy,727,50
Book_5934,Author_106,History,680,88
Book_5935,Author_210,Self-Help,787,44
Book_5936,Author_452,Science,477,66
Book_5937,Author_64,Self-Help,734,2
Book_5938,Author_25,History,211,21
Book_5939,Author_211,Fiction,245,13
Book_5940,Author_326,History,379,61
Book_5941,Author_401,Fiction,822,85
Book_5942,Author_195,Self-Help,639,5
Book_5943,Author_289,Fantasy,119,26
Book_5944,Author_306,Science,559,11
Book_5945,Author_215,Science,337,12
Book_5946,Author_448,Fantasy,479,19
Book_5947,Author_452,Fiction,785,60
Book_5948,Author_265,Fiction,889,97
Book_5949,Author_17,Business,824,33
Book_5950,Author_23,History,969,53
Book_5951,Author_75,Fiction,299,15
Book_5952,Author_101,Science,946,37
Book_5953,Author_204,Self-Help,708,3
Book_5954,Author_304,Fantasy,343,70
Book_5955,Author_317,Fiction,282,53
Book_5956,Author_498,Self-Help,454,22
Book_5957,Author_18,History,219,33
Book_5958,Author_393,Business,282,54
Book_5959,Author_408,Business,323,27
Book_5960,Author_124,Science,958,50
Book_5961,Author_433,Self-Help,368,78
Book_5962,Author_44,Fantasy,318,84
Book_5963,Author_349,History,356,74
Book_5964,Author_471,Self-Help,916,23
Book_5965,Author_325,Science,124,26
Book_5966,Author_361,Self-Help,241,60
Book_5967,Author_337,History,314,79
Book_5968,Author_375,History,118,41
Book_5969,Author_424,Science,863,97
Book_5970,Author_93,Fantasy,602,49
Book_5971,Author_167,History,140,72
Book_5972,Author_24,Science,281,92
Book_5973,Author_270,Business,743,33
Book_5974,Author_498,Fantasy,641,66
Book_5975,Author_203,History,101,88
Book_5976,Author_172,Science,687,62
Book_5977,Author_449,Fiction,854,48
Book_5978,Author_482,Business,376,34
Book_5979,Author_163,Science,770,23
Book_5980,Author_435,Science,212,51
Book_5981,Author_278,Business,216,38
Book_5982,Author_251,Self-Help,165,90
Book_5983,Author_208,Self-Help,843,74
Book_5984,Author_244,Self-Help,536,61
Book_5985,Author_358,Fantasy,800,58
Book_5986,Author_269,Fiction,710,66
Book_5987,Author_355,Fantasy,476,60
Book_5988,Author_381,Business,997,86
Book_5989,Author_90,Business,595,16
Book_5990,Author_322,Fantasy,686,71
Book_5991,Author_370,Fiction,768,94
Book_5992,Author_249,Business,830,28
Book_5993,Author_110,Fantasy,850,40
Book_5994,Author_253,Fiction,285,11
Book_5995,Author_300,History,875,67
Book_5996,Author_270,Self-Help,887,47
Book_5997,Author_447,History,650,24
Book_5998,Author_73,Science,458,30
Book_5999,Author_46,Self-Help,377,33
Book_6000,Author_274,Science,407,11
Book_6001,Author_430,Fantasy,437,46
Book_6002,Author_461,Fiction,748,15
Book_6003,Author_126,Fiction,672,62
Book_6004,Author_306,Science,550,6
Book_6005,Author_441,Self-Help,179,20
Book_6006,Author_288,Fiction,955,13
Book_6007,Author_152,Business,628,45
Book_6008,Author_201,Business,629,68
Book_6009,Author_490,History,197,79
Book_6010,Author_54,Business,370,10
Book_6011,Author_215,Business,359,10
Book_6012,Author_188,Business,130,95
Book_6013,Author_221,History,988,38
Book_6014,Author_17,Fiction,494,58
Book_6015,Author_291,Self-Help,161,33
Book_6016,Author_35,Science,925,20
Book_6017,Author_8,Fantasy,302,32
Book_6018,Author_325,Science,123,91
Book_6019,Author_366,History,664,53
Book_6020,Author_338,Fiction,855,73
Book_6021,Author_430,Science,297,35
Book_6022,Author_97,History,486,37
Book_6023,Author_253,Science,981,18
Book_6024,Author_404,History,532,66
Book_6025,Author_16,Fiction,778,55
Book_6026,Author_405,Fantasy,375,65
Book_6027,Author_228,Fiction,504,57
Book_6028,Author_78,Science,289,4
Book_6029,Author_357,History,332,70
Book_6030,Author_465,Fantasy,348,93
Book_6031,Author_163,Fantasy,821,23
Book_6032,Author_317,Business,774,73
Book_6033,Author_171,Fantasy,212,99
Book_6034,Author_418,Fantasy,463,84
Book_6035,Author_113,Business,824,48
Book_6036,Author_460,Fantasy,643,73
Book_6037,Author_83,Business,708,36
Book_6038,Author_443,Business,862,65
Book_6039,Author_335,Fiction,292,68
Book_6040,Author_262,Fantasy,284,23
Book_6041,Author_446,Science,976,20
Book_6042,Author_431,Fantasy,200,8
Book_6043,Author_109,Fantasy,582,26
Book_6044,Author_277,Business,812,22
Book_6045,Author_16,Business,200,11
Book_6046,Author_118,Fantasy,351,93
Book_6047,Author_446,Business,298,72
Book_6048,Author_411,Self-Help,602,97
Book_6049,Author_163,Science,583,96
Book_6050,Author_403,Self-Help,367,84
Book_6051,Author_460,Fiction,817,52
Book_6052,Author_172,Science,517,50
Book_6053,Author_312,History,692,85
Book_6054,Author_354,Science,508,85
Book_6055,Author_99,Fiction,389,7
Book_6056,Author_62,History,589,78
Book_6057,Author_488,Self-Help,235,8
Book_6058,Author_128,Fiction,682,67
Book_6059,Author_64,Science,726,89
Book_6060,Author_483,History,867,87
Book_6061,Author_457,Science,768,34
Book_6062,Author_235,Fantasy,641,31
Book_6063,Author_126,Self-Help,319,67
Book_6064,Author_408,Business,139,9
Book_6065,Author_262,Fantasy,362,60
Book_6066,Author_36,Fiction,857,54
Book_6067,Author_18,History,968,72
Book_6068,Author_253,History,432,80
Book_6069,Author_276,Fantasy,253,93
Book_6070,Author_154,Business,251,80
Book_6071,Author_100,Business,830,56
Book_6072,Author_423,Self-Help,208,93
Book_6073,Author_334,Fantasy,183,95
Book_6074,Author_419,Fiction,326,19
Book_6075,Author_195,Fantasy,931,50
Book_6076,Author_399,Science,311,52
Book_6077,Author_52,Self-Help,195,19
Book_6078,Author_83,Science,843,63
Book_6079,Author_420,Fiction,170,68
Book_6080,Author_291,History,808,25
Book_6081,Author_43,Fantasy,587,51
Book_6082,Author_85,Self-Help,578,18
Book_6083,Author_330,Fantasy,967,55
Book_6084,Author_308,Fantasy,517,35
Book_6085,Author_25,Business,503,8
Book_6086,Author_79,Fiction,963,44
Book_6087,Author_415,Self-Help,511,75
Book_6088,Author_135,Fantasy,430,100
Book_6089,Author_472,Fiction,872,62
Book_6090,Author_261,Fantasy,417,98
Book_6091,Author_484,History,502,68
Book_6092,Author_422,Self-Help,416,7
Book_6093,Author_140,Business,422,60
Book_6094,Author_188,Fiction,244,6
Book_6095,Author_28,Fiction,278,84
Book_6096,Author_457,Science,726,87
Book_6097,Author_227,Fantasy,375,72
Book_6098,Author_13,Business,707,40
Book_6099,Author_186,Self-Help,251,92
Book_6100,Author_210,Science,629,93
Book_6101,Author_388,Self-Help,318,27
Book_6102,Author_140,Fantasy,545,29
Book_6103,Author_349,Self-Help,127,89
Book_6104,Author_472,Business,938,72
Book_6105,Author_146,Fantasy,312,100
Book_6106,Author_326,Business,178,71
Book_6107,Author_174,Science,515,11
Book_6108,Author_196,Fantasy,656,99
Book_6109,Author_41,Self-Help,255,21
Book_6110,Author_228,History,499,21
Book_6111,Author_229,Self-Help,637,88
Book_6112,Author_229,Fiction,304,41
Book_6113,Author_162,Fantasy,679,83
Book_6114,Author_13,Business,610,59
Book_6115,Author_221,Fiction,266,9
Book_6116,Author_323,Self-Help,797,96
Book_6117,Author_426,Fiction,324,95
Book_6118,Author_411,Business,399,45
Book_6119,Author_78,History,318,91
Book_6120,Author_420,Business,810,8
Book_6121,Author_7,Business,911,60
Book_6122,Author_73,Science,902,2
Book_6123,Author_370,History,689,45
Book_6124,Author_133,Business,844,76
Book_6125,Author_291,Fantasy,777,85
Book_6126,Author_326,Science,298,94
Book_6127,Author_498,Business,529,22
Book_6128,Author_19,Self-Help,913,18
Book_6129,Author_486,Science,780,34
Book_6130,Author_359,Self-Help,897,50
Book_6131,Author_253,Science,594,64
Book_6132,Author_315,History,722,52
Book_6133,Author_466,Business,782,100
Book_6134,Author_325,Science,432,77
Book_6135,Author_71,Fantasy,231,61
Book_6136,Author_271,Fiction,367,28
Book_6137,Author_407,Business,338,42
Book_6138,Author_342,History,534,76
Book_6139,Author_397,Self-Help,995,47
Book_6140,Author_211,Fiction,607,15
Book_6141,Author_375,Fantasy,496,53
Book_6142,Author_384,Fiction,581,32
Book_6143,Author_396,Self-Help,783,53
Book_6144,Author_41,Fiction,499,13
Book_6145,Author_292,Self-Help,244,48
Book_6146,Author_265,Fantasy,608,100
Book_6147,Author_85,Business,451,5
Book_6148,Author_473,Self-Help,125,41
Book_6149,Author_29,History,947,18
Book_6150,Author_215,Business,431,12
Book_6151,Author_197,Business,616,21
Book_6152,Author_36,Fantasy,608,28
Book_6153,Author_150,Self-Help,995,73
Book_6154,Author_411,Fantasy,116,8
Book_6155,Author_58,Science,510,53
Book_6156,Author_393,Fiction,506,67
Book_6157,Author_466,History,782,62
Book_6158,Author_104,Self-Help,943,25
Book_6159,Author_483,Fantasy,600,46
Book_6160,Author_276,Business,895,51
Book_6161,Author_432,History,758,18
Book_6162,Author_344,Self-Help,556,24
Book_6163,Author_406,Fiction,297,14
Book_6164,Author_271,History,109,37
Book_6165,Author_136,Science,318,11
Book_6166,Author_408,History,650,49
Book_6167,Author_73,Business,407,83
Book_6168,Author_56,History,663,47
Book_6169,Author_74,Science,996,79
Book_6170,Author_57,Science,755,3
Book_6171,Author_272,Fiction,590,9
Book_6172,Author_244,Self-Help,599,11
Book_6173,Author_91,Business,554,89
Book_6174,Author_186,Fantasy,750,82
Book_6175,Author_500,Science,347,93
Book_6176,Author_233,Fiction,550,45
Book_6177,Author_190,Fiction,990,94
Book_6178,Author_320,History,340,21
Book_6179,Author_26,History,218,70
Book_6180,Author_500,Fantasy,672,62
Book_6181,Author_349,Business,639,19
Book_6182,Author_384,Science,592,39
Book_6183,Author_398,Science,955,27
Book_6184,Author_446,Science,397,76
Book_6185,Author_451,History,328,8
Book_6186,Author_408,Science,165,7
Book_6187,Author_83,History,410,59
Book_6188,Author_420,History,914,55
Book_6189,Author_456,Self-Help,148,9
Book_6190,Author_479,History,331,26
Book_6191,Author_103,Science,657,88
Book_6192,Author_132,History,295,11
Book_6193,Author_61,Business,930,32
Book_6194,Author_25,Fantasy,795,28
Book_6195,Author_352,History,765,33
Book_6196,Author_430,Fantasy,594,21
Book_6197,Author_278,Science,622,79
Book_6198,Author_392,Self-Help,787,44
Book_6199,Author_422,Fiction,873,43
Book_6200,Author_165,History,548,80
Book_6201,Author_254,Business,557,54
Book_6202,Author_377,Fiction,1000,75
Book_6203,Author_16,History,752,49
Book_6204,Author_89,History,800,59
Book_6205,Author_276,Fiction,489,45
Book_6206,Author_171,History,954,64
Book_6207,Author_247,Fiction,182,79
Book_6208,Author_31,History,363,68
Book_6209,Author_249,Business,891,55
Book_6210,Author_100,Science,347,63
Book_6211,Author_313,Self-Help,181,26
Book_6212,Author_384,Fiction,265,45
Book_6213,Author_453,History,413,40
Book_6214,Author_78,Self-Help,454,19
Book_6215,Author_432,Science,869,79
Book_6216,Author_212,Fiction,201,40
Book_6217,Author_118,Self-Help,313,20
Book_6218,Author_143,History,297,98
Book_6219,Author_391,Fantasy,798,7
Book_6220,Author_497,Business,577,22
Book_6221,Author_9,Fiction,761,65
Book_6222,Author_362,Business,225,84
Book_6223,Author_34,Fiction,864,66
Book_6224,Author_233,Business,806,34
Book_6225,Author_18,Fiction,501,70
Book_6226,Author_438,Fiction,950,76
Book_6227,Author_406,Fantasy,290,92
Book_6228,Author_293,Self-Help,444,94
Book_6229,Author_76,Science,165,85
Book_6230,Author_397,Self-Help,866,18
Book_6231,Author_29,Business,668,66
Book_6232,Author_467,History,235,22
Book_6233,Author_300,Business,809,74
Book_6234,Author_65,History,229,88
Book_6235,Author_477,Fiction,101,97
Book_6236,Author_47,Science,560,17
Book_6237,Author_221,History,215,62
Book_6238,Author_250,Fiction,694,2
Book_6239,Author_335,Business,113,21
Book_6240,Author_467,History,743,43
Book_6241,Author_94,Business,307,76
Book_6242,Author_264,Business,389,47
Book_6243,Author_156,Self-Help,382,58
Book_6244,Author_411,Fiction,848,37
Book_6245,Author_328,Science,719,26
Book_6246,Author_282,Business,362,13
Book_6247,Author_251,Business,335,29
Book_6248,Author_356,Business,887,58
Book_6249,Author_332,History,494,72
Book_6250,Author_331,Science,114,66
Book_6251,Author_164,Fiction,262,82
Book_6252,Author_244,Fantasy,195,84
Book_6253,Author_31,Fantasy,543,89
Book_6254,Author_3,Business,326,58
Book_6255,Author_113,Fantasy,111,86
Book_6256,Author_354,Science,369,44
Book_6257,Author_91,Fantasy,901,79
Book_6258,Author_249,History,792,90
Book_6259,Author_397,History,542,99
Book_6260,Author_296,Science,544,28
Book_6261,Author_90,Fiction,206,14
Book_6262,Author_40,Self-Help,323,61
Book_6263,Author_393,Science,576,31
Book_6264,Author_347,Self-Help,312,65
Book_6265,Author_63,Fiction,688,84
Book_6266,Author_224,Fantasy,398,78
Book_6267,Author_33,Fantasy,527,16
Book_6268,Author_426,Fiction,719,20
Book_6269,Author_470,Fantasy,401,16
Book_6270,Author_289,Science,385,82
Book_6271,Author_28,Self-Help,449,6
Book_6272,Author_52,Science,136,73
Book_6273,Author_418,Fantasy,519,80
Book_6274,Author_114,Science,657,6
Book_6275,Author_224,Science,141,38
Book_6276,Author_91,Science,687,78
Book_6277,Author_201,History,752,82
Book_6278,Author_432,History,815,86
Book_6279,Author_140,Science,983,12
Book_6280,Author_412,Business,292,3
Book_6281,Author_448,History,599,58
Book_6282,Author_10,Fiction,703,90
Book_6283,Author_302,Fiction,155,23
Book_6284,Author_447,Fantasy,822,57
Book_6285,Author_162,Science,795,34
Book_6286,Author_21,Fantasy,825,13
Book_6287,Author_137,Science,639,44
Book_6288,Author_149,Business,135,7
Book_6289,Author_132,Fantasy,168,51
Book_6290,Author_267,History,412,57
Book_6291,Author_185,Fantasy,530,3
Book_6292,Author_397,Science,299,57
Book_6293,Author_282,Business,413,59
Book_6294,Author_412,History,102,22
Book_6295,Author_384,Business,262,68
Book_6296,Author_208,Self-Help,438,34
Book_6297,Author_293,Self-Help,682,37
Book_6298,Author_257,Self-Help,379,31
Book_6299,Author_126,Fantasy,289,69
Book_6300,Author_453,Business,778,47
Book_6301,Author_325,Fiction,603,83
Book_6302,Author_28,History,617,41
Book_6303,Author_497,Fantasy,724,61
Book_6304,Author_189,Self-Help,718,41
Book_6305,Author_330,History,465,97
Book_6306,Author_100,Fantasy,211,94
Book_6307,Author_242,Business,316,73
Book_6308,Author_25,Self-Help,772,94
Book_6309,Author_232,Fantasy,808,54
Book_6310,Author_380,Business,198,83
Book_6311,Author_305,Business,167,85
Book_6312,Author_454,Business,112,15
Book_6313,Author_56,History,190,67
Book_6314,Author_4,Fantasy,307,97
Book_6315,Author_55,History,434,69
Book_6316,Author_66,Fantasy,438,6
Book_6317,Author_51,Business,148,6
Book_6318,Author_240,Self-Help,702,40
Book_6319,Author_165,Science,855,27
Book_6320,Author_208,Science,574,38
Book_6321,Author_408,Fantasy,864,91
Book_6322,Author_362,Business,228,17
Book_6323,Author_217,Science,513,98
Book_6324,Author_16,History,770,43
Book_6325,Author_333,Science,446,19
Book_6326,Author_17,Fantasy,407,9
Book_6327,Author_30,History,173,29
Book_6328,Author_305,Self-Help,724,59
Book_6329,Author_239,Science,350,75
Book_6330,Author_493,Fantasy,115,14
Book_6331,Author_2,History,355,34
Book_6332,Author_239,History,379,82
Book_6333,Author_17,Fiction,906,85
Book_6334,Author_442,Science,569,41
Book_6335,Author_430,Business,578,23
Book_6336,Author_36,Fiction,149,54
Book_6337,Author_40,Business,729,88
Book_6338,Author_491,Business,983,34
Book_6339,Author_128,Fantasy,932,92
Book_6340,Author_49,Science,175,84
Book_6341,Author_207,Fiction,887,77
Book_6342,Author_402,Science,233,62
Book_6343,Author_413,Fiction,195,12
Book_6344,Author_40,Self-Help,508,70
Book_6345,Author_159,Business,377,35
Book_6346,Author_318,Self-Help,915,50
Book_6347,Author_341,Self-Help,814,22
Book_6348,Author_321,Fiction,313,3
Book_6349,Author_259,Self-Help,220,66
Book_6350,Author_17,History,932,79
Book_6351,Author_51,Fiction,933,31
Book_6352,Author_338,Fantasy,202,32
Book_6353,Author_451,Business,584,59
Book_6354,Author_343,Fiction,634,50
Book_6355,Author_390,Fantasy,623,75
Book_6356,Author_342,Self-Help,871,89
Book_6357,Author_101,Self-Help,278,53
